photo,date,gender,v_labels,n_labels,hashtags,brands,top_color,top_category,top_pattern,bottom_color,bottom_category,bottom_pattern,top_url,bottom_url
20181020090915349_500.jpg,2018/10/20,M,"Solid, Black, Green, Brown, Blue, Shirt, Jacket, Pants, Sneakers","Blue, Sneakers","シンプルコーデ,  カジュアルコーデ,  秋コーデ,  プチプラコーデ,  ビッグシルエット,  ゆるコーデ,  スニーカー,  アキコーデ,  スラックス,  秋のコーデ",DIADORA,,,,,,,,
20170324170602349_500.jpg,2017/3/28,F,"Plaid, Gray, White, Beige, Blue, Top, Pants, Pumps, Bag","Gray, White, Green, Shirt, Pants, Bag","ブラウス,  パンプス,  カジュアル,  シンプル,  ハイウエスト,  ミントグリーン,  きれいめカジュアル,  スキニーデニム,  セパレートパンプス,  パンチングレザー","UNITED ARROWS, Perle Peche, 夢展望",,,,,,,,
20180728153439703_500.jpg,2018/7/28,M,"Solid, Black, White, T-Shirt, Pants, Sneakers","Black, White, T-Shirt, Jeans, Sneakers","ユニクロ,  黒スキニー,  シンプルコーデ,  夏,  お洒落さんとつながりたい,  モード,  フォローお願いします,  ロールアップ,  夏コーデ","ユニクロ, NEW ERA, STUDIOUS, NIKE",,,,,,,,
20180728113805357_500.jpg,2018/8/4,F,"Solid, Black, White, Top, Pants, Sandals","White, Beige, Blue, Top, Jeans, Sandals","カジュアル,  シンプル,  サンダル,  ラフ,  パンツスタイル,  楽チンコーデ,  ノースリーブ,  ラップパンツ,  オトナカジュアル,  ワイドデニム",LEPSIM,,,,,,,,
20190320063928759_500.jpg,2019/3/20,M,"Solid, Black, White, Blue, Top, Jacket, Jeans, Sneakers","Black, Gray, Blue, Jacket, Jeans, Sneakers","シンプル,  オトナカジュアル,  デニムジャケット,  デニムパンツ,  デニムオンデニム,  コンバース,  ラフ,  UNIQLO,  ""Levis""","ユニクロ, Levi's, FALKE, CONVERSE",,,,,,,,
20180728094421102_500.jpg,2018/7/28,F,"Solid, Black, Blue, Yellow, Shirt, Skirt, Sandals, Bag","Blue, Yellow, Shirt, Skirt, Bag","夏セールで買いました,  RIVEDROITE,  リヴドロワ,  スカート,  デニムスカート,  YANUK,  夏コーデ,  リネンシャツ,  楽チンコーデ,  雨の日コーデ","YANUK, RIVE DROITE",,,,,,,,
20170803170629397_500.jpg,2017/8/5,F,"Floral, Black, Gray, White, Green, Top, Jumpsuit, Pumps, Bag","Black, Green, T-Shirt, Jumpsuit","シンプル,  サロペット,  大人カジュアル,  カーキ,  休日スタイル,  バレエシューズ,  ラフ,  パンツスタイル,  カジュアルコーデ,  バケツバッグ","Spick and Span Noble, Another Edition",,,,,,,,
20191101193003070_500.jpg,2019/11/1,F,"Floral, White, Red, Purple, T-Shirt, Blazer, Pants, Shoes","Red, Purple, Blazer, Pants",chic,Calvin Klein,,,,,,,,
20190102225957476_500.jpg,2019/1/2,F,"Plaid, Black, White, Beige, Green, Top, Cardigan, Skirt, Shoes, Bag","Black, White, Green, T-Shirt, Cardigan, Pants, Bag","冬,  大人カジュアル,  プチプラ,  プチプラファッション,  低身長,  おしゃれさんと繋がりたい,  お洒落さんとつながりたい,  カジュアル,  チェック,  UNIQLO","Re:EDIT, UNIQLO",,,,,,,,
20180727202235086_500.jpg,2018/7/27,F,"Solid, Black, White, Beige, Pink, Top, Jumpsuit, Shoes, Bag","White, Beige, Pink, T-Shirt, Jumpsuit, Shoes, Bag","大人カジュアル,  カジュアル,  ママファッション,  オールインワン,  パンツスタイル,  Tory Burch","arth, BACCA, TORY BURCH, BIOTOP, Control freak",,,,,,,,
20180719180233538_500.jpg,2018/7/19,F,"Spotted, Gray, White, Blue, Top, Jumpsuit, Sneakers","Gray, Yellow, Jumpsuit, Sneakers","夏,  プチプラ,  オールインワン","tutuanna, ROSEFIELD, CONVERSE, しまむら",,,,,,,,
20170727152102823_500.jpg,2017/7/27,F,"Floral, White, Beige, Blue, Swimwear, Bag","White, Beige, Swimwear","水着,  水着コーデ,  プール,  プールコーデ,  オフショル水着,  オフショル,  ママコーデ",URBAN RESEARCH,,,,,,,,
20180331152457258_500.jpg,2018/3/31,M,"Solid, White, Brown, Blue, Shirt, Blazer, Pants, Shoes","Blue, Yellow, Shirt, Cardigan, Pants","カーディガン,  カジュアル,  シンプル,  きれいめカジュアル,  シンプルコーデ,  ノーカラーシャツ,  カジュアルコーデ",GLOSTER,,,,,,,,
20170324120600843_500.jpg,2017/3/26,F,"Plaid, Black, Gray, White, Pink, Blue, Jacket, Skirt, Pants, Pumps, Bag","Blue, Jacket","カジュアル,  シンプル,  デニムジャケット,  denim,  casual,  ootd,  春コーデ,  outfit,  オトナカジュアル,  はるコーデ",BEAUTY&YOUTH UNITED ARROWS,,,,,,,,
20171229110301720_500.jpg,2017/12/29,F,"Striped, Black, Gray, White, T-Shirt, Jacket, Skirt, Sneakers, Bag","Black, Top, Jacket, Dress, Sneakers, Bag","ootd,  black,  outfit,  H&M,  UNIQLO,  GU,  daily look,  nike,  冬","NIKE, UNIQLO, H&M, GU",,,,,,,,
20180719230118730_500.jpg,2018/7/19,F,"Plaid, Black, White, Red, Blue, T-Shirt, Skirt, Sandals, Bag","Black, White, Blue, T-Shirt, Skirt, Bag",nan,"X-girl, b+ab, DRWCYS",,,,,,,,
20180724074057117_500.jpg,2018/7/24,F,"Solid, Black, Gray, White, T-Shirt, Pants, Sneakers, Bag","Black, Gray, White, T-Shirt, Jeans, Sneakers, Bag","adidas,  モノトーン,  ビッグシルエット,  オーバーサイズ,  シンプルコーデ,  韓国ブランド,  黒スキニー,  スキニーデニム,  ボディバッグ,  楽チンコーデ","Ungrid, adidas, UPSTART, NIXON",,,,,,,,
20170727172724753_500.jpg,2017/7/29,F,"Striped, White, Beige, Brown, Blue, Dress, Jeans, Sneakers, Bag","Beige, Shirt","スニーカー,  ストライプ,  シャツスタイル,  夏コーデ,  夏祭り",Ungrid,,,,,,,,
20170324114158853_500.jpg,2017/4/26,F,"Floral, Black, White, Red, Top, Cardigan, Pants, Sandals, Bag","Black, White, Red, Top, Cardigan, Pants, Sandals, Bag","ショルダーバッグ,  レッド,  LOWRYS FARM,  レース,  ガウン,  ワイドパンツ,  サンダル,  春コーデ,  ローリーズファーム(LOWRYS FARM),  オトナカジュアル",LOWRYS FARM,,,,,,,,
20190322121338081_500.jpg,2019/3/22,M,"Striped, Black, White, Red, Green, T-Shirt, Cardigan, Pants, Sneakers","Black, White, Red, T-Shirt, Cardigan, Jeans, Sneakers","crepuscule,  LQQK STUDIO,  bukht,  adidas originals,  カーディガン,  はるコーデ,  おしゃれさんと繋がりたい,  オーバーサイズ,  カジュアルコーデ,  レイヤードスタイル","LQQK STUDIO, adidas originals, crepuscule, bukht",,,,,,,,
20170324115257202_500.jpg,2017/3/24,F,"Floral, Gray, White, Top, Cardigan, Pants, Sandals","White, Green, T-Shirt, Pants","ガウン,  INGNI,  ワイドパンツ,  ペイズリー,  春コーデ",INGNI,,,,,,,,
20170324111647772_500.jpg,2017/3/27,F,"Solid, Black, White, Beige, Red, Shirt, Skirt, Pumps, Bag","Black, White, Pink, Shirt, Skirt, Bag","ブラウス,  フレアスカート,  パンプス,  スカート,  シンプル,  ラフ,  きれいめカジュアル,  ギャザー,  カジュアルコーデ,  ペーパーバッグ","GLOBAL WORK, LEPSIM, Andemiu",,,,,,,,
20181018171555696_500.jpg,2018/10/18,F,"Spotted, Gray, White, Green, Brown, Blue, Top, Jacket, Skirt, Shoes","Black, Green, Jacket, Skirt","antiqua,  秋コーデ,  オトナカジュアル,  今日のコーデ,  オトナ女子,  ブルゾン,  カーキ,  ドットスカート,  ドット柄,  グレー",antiqua,,,,,,,,
20170324110813260_500.jpg,2017/3/24,F,"Striped, White, Pink, Blue, Top, Jeans, Pumps","White, Pink, Blue, Top, Jeans, Pumps","ニット,  デニム,  パンプス,  シンプル,  スキニー,  大人カジュアル,  春,  ootd,  GRL,  グレイル",GRL,,,,,,,,
20190721113359451_500.jpg,2019/7/21,F,"Plaid, Black, White, Dress, Sandals, Bag","Black, Skirt, Shoes, Bag","ootd,  夏,  Chuu,  adidas originals,  adidas,  夏コーデ,  夏休み,  夏先取り","adidas, chuu",,,,,,,,
20190320142601498_500.jpg,2019/3/20,M,"Striped, Gray, White, Beige, Blue, Yellow, Shirt, Vest, Coat, Jeans, Sneakers","White, Beige, Brown, Blue, Yellow, Top, Shirt, Coat, Jeans, Sneakers",パステル映える春,"A.P.C., MONKEY TIME, HARE, ユニクロ, CONVERSE",,,,,,,,
20190319120828952_500.jpg,2019/3/19,F,"Plaid, Black, Green, Top, Skirt, Sandals, Bag","Green, Skirt","タイトスカート,  きれいめコーディネート,  きれいめカジュアル,  ママコーデ,  オトナカジュアル,  ママファッション,  オトナ女子,  Emmataylor,  stylebar",Emma Taylor,,,,,,,,
20180331161801048_500.jpg,2018/3/31,F,"Solid, Black, White, Green, Blue, Cardigan, Jumpsuit, Boots, Bag","Black, Green, Blue, Dress, Jumpsuit, Sneakers, Bag","休日スタイル,  キャップ,  プチプラコーデ,  お洒落さんとつながりたい,  オーバーオール,  ボーダー,  シャツワンピ,  ハンドメイド,  リュック,  ママコーデ","UNIQLO, しまむら, CONVERSE, Handmade, NICE CLAUP, adidas",,,,,,,,
20170324130422564_500.jpg,2017/3/25,F,"Floral, Black, White, Red, Brown, Blue, Top, Skirt, Shoes, Bag","Black, Red, Blue, Yellow, Shirt, Jeans, Shoes, Bag","ブラウス,  休日スタイル,  プチプラ,  春コーデ,  カジュアルガーリー,  花柄トップス,  ワイドデニム,  ブラウス×デニム,  はるコーデ,  フリンジデニム","natural couture, SPINNS, Spick & Span, WA ORiental TRaffic",,,,,,,,
20180402131219705_500.jpg,2018/6/5,F,"Floral, White, Pink, Blue, Kimono_Yukata, Sandals","Pink, Kimono_Yukata","ピンク,  花柄,  大人,  summer,  浴衣,  レトロ,  個性派,  夏コーデ,  夏祭り,  浴衣女子",--,,,,,,,,
20170324193520432_500.jpg,2017/3/24,F,"Solid, Black, White, Beige, Top, Skirt, Pumps","Black, T-Shirt, Skirt, Pumps","カットソー,  スカート,  刺繍,  ラメ,  ゴールド,  pou dou dou,  春コーデ,  ひざ下スカート,  スモック,  クロスステッチ",POU DOU DOU,,,,,,,,
20190103103853662_500.jpg,2019/1/3,F,"Plaid, Black, White, Green, Shirt, Skirt, Shoes, Bag","Black, Shoes","ローファー,  冬コーデ,  カジュアルコーデ,  ラクチンコーデ,  ガーリーコーデ,  オトナカジュアル,  韓国ファッション,  冬のコーデ,  韓国通販,  SAPPUN",nan,,,,,,,,
20190321150757980_500.jpg,2019/5/25,F,"Plaid, Gray, White, Beige, Purple, Top, Jumpsuit, Sandals, Bag","White, Beige, Purple, T-Shirt, Jumpsuit, Sandals, Bag","ベージュ,  サロペット,  レース,  大人カジュアル,  ２ＷＡＹ,  パープル,  ミュール,  URBAN RESEARCH DOORS,  URBAN RESEARCH DOORS WOMENS,  メルカドバッグ",URBAN RESEARCH DOORS,,,,,,,,
20190103124340590_500.jpg,2019/1/3,M,"Solid, Black, White, Coat, Pants, Shoes, Bag","Black, White, Coat, Pants, Shoes, Bag","冬,  シンプル,  お洒落さんとつながりたい,  黒,  低身長,  スキニー,  モノトーン,  シンプルコーデ,  ダッフルコート,  革靴","BIRKENSTOCK, rovtski, Tabio, MARGARET HOWELL",,,,,,,,
20170328100842146_500.jpg,2017/3/30,F,"Spotted, Black, Gray, Dress, Pumps","Blue, Dress","ワンピース,  ドット,  リボン,  ドット柄,  note et silence,  長袖ワンピース,  柄ワンピース,  ドットワンピ,  Ebonyivory",Ebonyivory,,,,,,,,
20190103081621020_500.jpg,2019/1/3,F,"Plaid, Black, Gray, White, Beige, Top, Skirt, Sneakers","White, Beige, Top, Skirt","大人カジュアル,  冬,  シンプル,  プチプラ,  ニット,  スニーカー,  カジュアル,  チェック,  コンバース,  アメリカンホリック",AMERICAN HOLIC,,,,,,,,
20190319215054017_500.jpg,2019/3/19,F,"Striped, Gray, White, Pink, Dress, Pumps, Bag","White, Pink, Dress, Pumps, Bag","春,  シンプル,  はるコーデ,  低身長,  プチプラ,  ワンピース","cheek, KOBE LETTUCE, Samantha Thavasa Deluxe, MARJORAM",,,,,,,,
20180329144844897_500.jpg,2018/4/15,F,"Floral, Black, White, Red, Brown, Blue, Purple, Kimono_Yukata, Sandals","White, Kimono_Yukata","summer,  大人カジュアル,  浴衣,  レトロ,  ぽっちゃり,  夏コーデ,  低身長,  夏祭り,  浴衣女子,  高身長女子",--,,,,,,,,
20180331192001447_500.jpg,2018/3/31,M,"Solid, Black, White, Beige, Sweatshirt, Jacket, Pants, Sneakers","Black, White, Beige, T-Shirt, Sweatshirt, Jacket, Pants, Sneakers","春コーデ,  ootd,  LIDnM,  adidas originals,  RAGEBLUE,  TAKEO KIKUCHI,  MA-1,  パーカー,  黒スキニー,  白スニーカー","RAGEBLUE, tk.TAKEO KIKUCHI, adidas, LIDnM",,,,,,,,
20180331190636172_500.jpg,2018/3/31,F,"Solid, Black, Red, Jumpsuit, Pumps","Red, Jumpsuit",nan,nan,,,,,,,,
20180329162805636_500.jpg,2018/5/27,F,"Striped, White, Blue, Yellow, Purple, Kimono_Yukata, Sandals, Bag","White, Kimono_Yukata","summer,  大人カジュアル,  浴衣,  レトロ,  夏コーデ,  浴衣女子",--,,,,,,,,
20171227181301257_500.jpg,2017/12/27,M,"Solid, Black, Gray, White, Top, Jacket, Pants, Sneakers","Gray, Jacket, Pants","スニーカー,  セットアップ,  MA-1,  スポーツミックス,  キレイめ,  春コーデ,  ジョガーパンツ,  BURNER",Burner,,,,,,,,
20190321165717268_500.jpg,2019/3/21,M,"Striped, Black, White, Beige, Blue, T-Shirt, Vest, Jeans, Sneakers","White, Blue, T-Shirt, Vest, Jeans, Sneakers","シンプルコーデ,  大人カジュアル,  ストリート,  パタゴニア,  レトロxベスト,  お洒落さんとつながりたい,  スニーカーコーデ,  VANS,  オールドスクール,  今日のコーデ","patagonia, AlexanderLeeChang, GU",,,,,,,,
20180729132923908_500.jpg,2018/7/29,F,"Floral, Black, Gray, White, Brown, Cardigan, Dress, Pants, Sandals","Gray, White, Brown, Blue, Cardigan, Dress, Pants, Sandals","シンプル,  ワンピース,  カーディガン,  サンダル,  夏セールで買いました,  ハット,  大人カジュアル,  ナチュラル,  レギンス,  秋のコーデ","nest Robe, pual ce cin",,,,,,,,
20170324102544688_500.jpg,2017/3/26,F,"Solid, Gray, White, Beige, Green, Top, Coat, Pants, Pumps, Bag","Beige, Coat","パンプス,  セットアップ,  シンプル,  トレンチコート,  ベージュ,  きれいめカジュアル,  パンツスタイル,  春コーデ,  オトナカジュアル",BABYLONE,,,,,,,,
20191101210510658_500.jpg,2019/11/1,M,"Solid, Gray, White, Blue, Sweatshirt, Jeans, Sneakers","Black, White, Top, Jeans, Sneakers","秋コーデ,  お洒落さんとつながりたい,  スニーカーコーデ,  プチプラ,  スキニーデニム,  スキニー,  ""Levis"",  シンプル,  シンプルコーデ","Levi's, VANS, LIDnM",,,,,,,,
20170802222111353_500.jpg,2017/8/2,F,"Solid, White, Beige, Red, Blue, Top, Vest, Jeans, Sandals","White, Red, Top","夏,  デニムパンツ,  シンプルコーデ,  キャミソール,  タンクトップ,  Ray BEAMS,  BEAMS BOY,  JOHN LAWRENCE SULLIVAN,  birkenstock,  カンカン帽","BEAMS BOY, Ray BEAMS",,,,,,,,
20180724174759752_500.jpg,2018/7/29,F,"Solid, Black, Blue, Purple, Top, Jeans, Pumps","Pink, Pumps","デニム,  パンプス,  ピンク,  秋色,  パープル,  Le Talon(Le Talon),  ベリーカラー",Le Talon,,,,,,,,
20170802220502804_500.jpg,2017/8/2,F,"Plaid, Black, Gray, White, Green, Shirt, Skirt, Sandals, Bag","Gray, Blue, Shirt, Skirt",nan,"BEAMS BOY, Gramicci",,,,,,,,
20180403120341966_500.jpg,2018/4/3,F,"Solid, Black, White, Pink, Top, Jeans","Black, White, Top, Jeans","なつこーで,  1週間チャレンジ","RETRO GIRL, Stussy Women, VENCEEXCHANGE",,,,,,,,
20181018180337068_500.jpg,2018/10/18,F,"Plaid, White, Beige, Green, Brown, Blue, Top, Cardigan, Skirt, Boots, Bag","White, Beige, Blue, Cardigan, Sweatshirt, Skirt, Bag","秋コーデ,  オトナカジュアル,  今日のコーデ,  休日スタイル,  デニム,  カジュアルコーデ,  ワイドパンツ,  シンプル,  オトナ女子","LOWRYS FARM, GU",,,,,,,,
20180329181919712_500.jpg,2018/3/31,F,"Plaid, White, Blue, Top, Pants, Pumps, Bag","White, Blue, Shirt, Pants, Pumps, Bag","テーパードパンツ,  ショルダーバッグ,  パンツスタイル,  ホワイト×ブルー,  バンヤードストーム(BARNYARDSTORM),  さわやか,  レースブラウス,  チャンキーヒール,  ハンサムコーデ",BARNYARDSTORM,,,,,,,,
20181020025630666_500.jpg,2018/10/20,F,"Plaid, Black, Gray, Orange, Blue, Top, Skirt, Sneakers, Bag","Brown, Blue, Top, Skirt","autumn,  カジュアル,  カジュアルコーデ,  秋のコーデ,  ootd",nan,,,,,,,,
20171227235907905_500.jpg,2017/12/27,F,"Plaid, Black, White, Beige, Brown, Shirt, Cardigan, Skirt, Pumps, Bag","Beige, Brown, Top, Skirt, Bag","カスタネ,  チェックスカート,  ビューティ&ユース,  アランニット","BEAUTY&YOUTH UNITED ARROWS, Kastane",,,,,,,,
20180728204041540_500.jpg,2018/7/28,M,"Solid, Black, White, T-Shirt, Pants, Sandals","White, Blue, T-Shirt, Pants, Sandals","夏セールで買いました,  休日スタイル,  キレイめ,  お洒落さんとつながりたい,  スポーツサンダル,  ゆるコーデ,  白Tシャツ,  大人カジュアル,  シンプルコーデ,  ootd",Melan Cleuge,,,,,,,,
20170324113824699_500.jpg,2017/3/25,F,"Striped, Black, White, Beige, Top, Cardigan, Skirt, Shoes, Bag","Black, White, Beige, Top, Jacket, Skirt, Sandals, Bag","シンプル,  spring,  大人カジュアル,  キレイめ,  大人コーデ,  きれいめカジュアル,  シンプルコーデ,  ボブ,  オトナカジュアル,  はるコーデ","Steven Alan, philter, Mathilda, amorous insense, titivate",,,,,,,,
20180331164649465_500.jpg,2018/3/31,F,"Floral, Black, White, Brown, Blue, T-Shirt, Cardigan, Skirt, Sneakers, Bag","Black, Beige, Shoes, Bag",nan,"CONVERSE, COACH",,,,,,,,
20170330155513677_500.jpg,2017/4/2,F,"Floral, Gray, Beige, Brown, Blue, Dress, Jeans, Pumps, Bag","Black, White, Beige, Dress, Pumps, Bag","ワンピース,  カジュアル,  花柄,  ootd,  シンプルコーデ,  春コーデ,  花柄ワンピース,  ピクニック,  お花見,  オトナカジュアル","LEPSIM, green label relaxing, coca",,,,,,,,
20180402140814878_500.jpg,2018/4/2,F,"Floral, Black, White, Beige, Orange, Green, Top, Jumpsuit, Pumps, Bag","Black, White, Beige, Green, Brown, Shirt, Pants, Shoes, Bag","カーキパンツ,  オーバーパンツ,  刺繍ブラウス,  刺繍,  巾着バッグ,  ワークパンツ,  ミリタリー,  ドレスシューズ,  革靴,  spring","BEAMS BOY, ZARA, FREAK'S STORE",,,,,,,,
20170728120002704_500.jpg,2017/7/28,F,"Floral, Black, White, Blue, Yellow, Swimwear",Swimwear,"花柄,  ネイビー,  dholic,  水着,  夏コーデ,  coordinate,  ビキニ,  ビーチスタイル",DHOLIC,,,,,,,,
